2022/1/4,20:45:21,-4.73,-2.32,18.19514,1003.867,38.9139
2022/1/4,21:0:22,-4.25,-2.78,18.23213,1003.419,38.87907
2022/1/4,21:15:22,-3.92,-2.53,18.2691,1003.753,38.88491
2022/1/4,21:30:22,-4.35,-2.62,18.28759,1003.79,38.89589
2022/1/4,21:45:23,-3.87,-2.53,18.32456,1003.863,38.90858
2022/1/4,22:0:23,-4.27,-2.37,18.36152,1003.675,38.86875
2022/1/4,22:15:23,-4.03,-2.60,18.38,1003.973,38.92302
2022/1/4,22:30:24,-3.97,-2.43,18.41695,1004.306,38.93198
2022/1/4,22:45:24,-4.13,-2.54,18.45389,1004.38,38.90144
2022/1/4,23:0:25,-4.44,-2.70,18.47236,1004.416,38.87849
2022/1/4,23:15:25,-4.42,-2.40,18.49082,1004.714,38.9075
2022/1/4,23:30:25,-4.49,-2.49,18.52775,1004.526,38.92569
2022/1/4,23:45:26,-4.46,-2.58,18.54621,1004.041,39.04428
2022/1/5,0:0:26,-4.83,-2.30,18.58313,1003.593,38.92435
2022/1/5,0:15:26,-4.13,-2.56,18.60159,1003.629,38.92654
2022/1/5,0:30:27,-4.26,-2.72,18.63849,1003.441,38.89847
2022/1/5,0:45:27,-4.81,-2.60,18.65694,1003.217,38.89893
2022/1/5,1:0:27,-4.58,-2.56,18.67539,1002.993,38.96899
2022/1/5,1:15:28,-3.98,-2.53,18.69384,1002.507,38.89469
2022/1/5,1:30:28,-4.13,-2.45,18.71228,1002.283,38.94554
2022/1/5,1:45:29,-4.01,-2.53,18.74916,1002.356,38.91293
2022/1/5,2:0:29,-3.60,-2.75,18.7676,1002.131,38.90762
2022/1/5,2:15:29,-4.36,-2.55,18.78604,1002.168,38.91323
2022/1/5,2:30:30,-4.23,-2.37,18.80448,1001.943,38.95071
2022/1/5,2:45:30,-4.23,-2.45,18.82291,1001.719,38.92004
2022/1/5,3:0:30,-4.62,-2.55,18.84134,1001.755,38.92887
2022/1/5,3:15:31,-4.00,-2.57,18.85977,1001.791,38.93495
2022/1/5,3:30:31,-4.92,-2.66,18.89663,1001.603,38.91098
2022/1/5,3:45:32,-4.14,-2.52,18.91505,1001.379,38.97653
2022/1/5,4:0:32,-4.66,-2.52,18.91505,1001.379,38.95817
2022/1/5,4:15:32,-4.45,-2.57,18.95189,1001.451,38.94038
2022/1/5,4:30:33,-4.21,-2.46,18.95189,1001.191,38.95459
2022/1/5,4:45:33,-4.25,-2.47,18.97031,1000.966,38.94398
2022/1/5,5:0:33,-4.93,-2.65,18.97031,1000.444,38.94644
2022/1/5,5:15:34,-4.33,-2.55,18.98873,1000.48,38.94112
2022/1/5,5:30:34,-4.71,-2.57,19.00715,1000.516,38.95157
2022/1/5,5:45:34,-3.85,-2.59,19.02556,999.7693,38.96547
2022/1/5,6:0:35,-3.97,-2.75,19.04397,999.8057,38.93418
2022/1/5,6:15:35,-3.80,-2.73,19.06238,999.5806,38.97107
2022/1/5,6:30:36,-3.92,-2.94,19.06238,999.0583,38.94357
2022/1/5,6:45:36,-4.61,-2.48,19.08079,999.0947,38.99968
2022/1/5,7:0:36,-4.59,-2.51,19.08079,999.0947,38.97346
2022/1/5,7:15:37,-4.45,-2.54,19.06238,998.5362,38.93271
2022/1/5,7:30:37,-4.45,-2.42,19.04397,997.9782,38.94677
2022/1/5,7:45:37,-4.63,-2.47,19.02556,997.9419,38.97561
2022/1/5,8:0:38,-4.77,-2.42,18.98873,997.3475,38.95532
2022/1/5,8:15:38,-4.60,-2.83,18.95189,997.0142,38.96095
2022/1/5,8:30:38,-4.51,-2.55,18.91505,997.2029,38.96919
2022/1/5,8:45:39,-4.58,-2.49,18.85977,996.5722,38.95474
2022/1/5,9:0:39,-4.29,-2.59,18.82291,996.4998,38.9206
2022/1/5,9:15:40,-4.43,-2.67,18.7676,996.1305,38.93085
2022/1/5,9:30:40,-5.16,-2.47,18.71228,995.2394,38.93306
2022/1/5,9:45:40,-4.71,-2.80,18.65694,994.6094,38.94441
2022/1/5,10:0:41,-4.58,-2.44,18.60159,994.5005,38.90868
2022/1/5,10:15:41,-4.27,-2.41,18.56467,993.907,38.90535
2022/1/5,10:30:41,-4.44,-2.48,18.49082,992.98,38.90317
2022/1/5,10:45:42,-4.25,-2.67,18.43542,992.0894,38.9197
2022/1/5,11:0:42,-4.19,-2.55,18.38,991.981,38.96437
2022/1/5,11:15:42,-4.27,-2.47,18.34304,991.1267,38.90783
2022/1/5,11:30:43,-4.65,-2.68,18.28759,990.7578,38.90742
2022/1/5,11:45:43,-4.45,-2.36,18.25062,990.1644,38.90861
2022/1/5,12:0:44,-4.10,-2.56,18.19514,989.0141,38.88946
2022/1/5,12:15:44,-3.85,-2.61,18.15815,989.2022,38.93666
2022/1/5,12:30:44,-4.90,-2.74,18.10264,989.3543,38.92122
2022/1/5,12:45:45,-4.17,-2.87,18.06563,989.8032,38.89775
2022/1/5,13:0:45,-4.58,-2.42,18.0101,989.6947,38.86616
2022/1/5,13:15:45,-4.40,-2.33,17.97307,988.5808,38.87648
2022/1/5,13:30:46,-4.38,-2.60,17.93603,988.5083,38.87669
2022/1/5,13:45:46,-4.74,-2.61,17.89898,988.176,38.88596
2022/1/5,14:0:47,-4.26,-2.66,17.86193,988.3642,38.8262
2022/1/5,14:15:47,-4.90,-2.65,17.80634,987.735,38.87757
2022/1/5,14:30:47,-4.22,-2.73,17.76927,987.923,38.84445
2022/1/5,14:45:48,-4.46,-2.36,17.73219,987.8505,38.80948
2022/1/5,15:0:48,-4.67,-2.26,17.69511,988.0384,38.84084
2022/1/5,15:15:48,-4.13,-2.70,17.67656,987.7421,38.8579
2022/1/5,15:30:49,-4.02,-2.62,17.62092,987.3734,38.85135
2022/1/5,15:45:49,-4.47,-2.34,17.60236,987.3373,38.81375
2022/1/5,16:0:49,-4.77,-2.73,17.58381,987.5608,38.82711
2022/1/5,16:15:50,-4.10,-2.51,17.58381,987.5608,38.80042
2022/1/5,16:30:50,-4.13,-2.50,17.60236,987.5977,38.80866
2022/1/5,16:45:51,-4.79,-2.52,17.63947,987.6696,38.8279
2022/1/5,17:0:51,-4.54,-2.43,17.65801,986.9251,38.80114
2022/1/5,17:15:51,-3.93,-2.52,17.71365,985.9924,38.80768
2022/1/5,17:30:52,-4.34,-2.41,17.75073,985.8039,38.82976
2022/1/5,17:45:52,-4.25,-2.47,17.78781,985.6159,38.82158
